代码,名称,全称,上一级代码
41032709,花果山乡,河南省洛阳市宜阳县花果山乡,41032700
41032710,张坞镇,河南省洛阳市宜阳县张坞镇,41032700
41032711,莲庄乡,河南省洛阳市宜阳县莲庄乡,41032700
41032712,香鹿山镇,河南省洛阳市宜阳县香鹿山镇,41032700
41032713,柳泉镇,河南省洛阳市宜阳县柳泉镇,41032700
41032714,韩城镇,河南省洛阳市宜阳县韩城镇,41032700
41032715,三乡镇,河南省洛阳市宜阳县三乡镇,41032700
41032717,高村乡,河南省洛阳市宜阳县高村乡,41032700
41032718,盐镇乡,河南省洛阳市宜阳县盐镇乡,41032700
41032799,不详乡镇,河南省洛阳市宜阳县不详乡镇,41032700
41032800,洛宁县,河南省洛阳市洛宁县,41030000
41032801,城关镇,河南省洛阳市洛宁县城关镇,41032800
41032802,回族镇,河南省洛阳市洛宁县回族镇,41032800
41032803,城郊乡,河南省洛阳市洛宁县城郊乡,41032800
41032804,河底乡,河南省洛阳市洛宁县河底乡,41032800
41032806,东宋乡,河南省洛阳市洛宁县东宋乡,41032800
41032808,小界乡,河南省洛阳市洛宁县小界乡,41032800
41032810,马店乡,河南省洛阳市洛宁县马店乡,41032800
41032811,长水乡,河南省洛阳市洛宁县长水乡,41032800
41032812,罗岭乡,河南省洛阳市洛宁县罗岭乡,41032800
41032813,上戈镇,河南省洛阳市洛宁县上戈镇,41032800
41032814,故县乡,河南省洛阳市洛宁县故县乡,41032800
41032815,下峪乡,河南省洛阳市洛宁县下峪乡,41032800
41032816,兴华乡,河南省洛阳市洛宁县兴华乡,41032800
41032817,底张乡,河南省洛阳市洛宁县底张乡,41032800
41032818,山底乡,河南省洛阳市洛宁县山底乡,41032800
41032819,赵村乡,河南省洛阳市洛宁县赵村乡,41032800
41032820,陈吴乡,河南省洛阳市洛宁县陈吴乡,41032800
41032821,涧口乡,河南省洛阳市洛宁县涧口乡,41032800
41032899,不详乡镇,河南省洛阳市洛宁县不详乡镇,41032800
41032900,伊川县,河南省洛阳市伊川县,41030000
41032901,城关镇,河南省洛阳市伊川县城关镇,41032900
41032902,鸦岭乡,河南省洛阳市伊川县鸦岭乡,41032900
41032904,高山乡,河南省洛阳市伊川县高山乡,41032900
41032905,平等乡,河南省洛阳市伊川县平等乡,41032900
41032906,鸣皋镇,河南省洛阳市伊川县鸣皋镇,41032900
41032907,酒后乡,河南省洛阳市伊川县酒后乡,41032900
41032908,葛寨乡,河南省洛阳市伊川县葛寨乡,41032900
41032909,白元乡,河南省洛阳市伊川县白元乡,41032900
41032910,水寨镇,河南省洛阳市伊川县水寨镇,41032900
41032911,白沙镇,河南省洛阳市伊川县白沙镇,41032900
41032912,半坡乡,河南省洛阳市伊川县半坡乡,41032900
41032913,江左镇,河南省洛阳市伊川县江左镇,41032900
41032914,吕店乡,河南省洛阳市伊川县吕店乡,41032900
41032915,彭婆镇,河南省洛阳市伊川县彭婆镇,41032900
41032999,不详乡镇,河南省洛阳市伊川县不详乡镇,41032900
41038100,偃师市,河南省洛阳市偃师市,41030000
41038101,城关镇,河南省洛阳市偃师市城关镇,41038100
41038102,首阳山镇,河南省洛阳市偃师市首阳山镇,41038100
41038103,翟镇镇,河南省洛阳市偃师市翟镇镇,41038100
41038104,顾县镇,河南省洛阳市偃师市顾县镇,41038100
41038105,缑氏镇,河南省洛阳市偃师市缑氏镇,41038100
41038106,府店镇,河南省洛阳市偃师市府店镇,41038100
41038107,高龙镇,河南省洛阳市偃师市高龙镇,41038100
41038108,庞村镇,河南省洛阳市偃师市庞村镇,41038100
41038109,李村镇,河南省洛阳市偃师市李村镇,41038100
41038110,诸葛镇,河南省洛阳市偃师市诸葛镇,41038100
41038111,山化乡,河南省洛阳市偃师市山化乡,41038100
41038112,邙岭乡,河南省洛阳市偃师市邙岭乡,41038100
41038113,佃庄镇,河南省洛阳市偃师市佃庄镇,41038100
41038114,岳滩镇,河南省洛阳市偃师市岳滩镇,41038100
41038116,大口乡,河南省洛阳市偃师市大口乡,41038100
41038117,寇店镇,河南省洛阳市偃师市寇店镇,41038100
41038199,不详乡镇,河南省洛阳市偃师市不详乡镇,41038100
41039900,不详县,河南省洛阳市不详县,41030000
41039999,不详乡镇,河南省洛阳市不详县不详乡镇,41039900
41040000,平顶山市,河南省平顶山市,41000000
41040200,新华区,河南省平顶山市新华区,41040000
41040201,中兴路办事处,河南省平顶山市新华区中兴路办事处,41040200
41040202,光明路办事处,河南省平顶山市新华区光明路办事处,41040200
41040203,矿工路办事处,河南省平顶山市新华区矿工路办事处,41040200
41040204,曙光街办事处,河南省平顶山市新华区曙光街办事处,41040200
41040205,西市场办事处,河南省平顶山市新华区西市场办事处,41040200
41040206,新新街办事处,河南省平顶山市新华区新新街办事处,41040200
41040207,青石山办事处,河南省平顶山市新华区青石山办事处,41040200
41040208,焦店镇,河南省平顶山市新华区焦店镇,41040200
41040209,治阳镇,河南省平顶山市新华区治阳镇,41040200
41040210,湛北路办事处,河南省平顶山市新华区湛北路办事处,41040200
41040211,湖滨路办事处,河南省平顶山市新华区湖滨路办事处,41040200
41040212,西高皇办事处,河南省平顶山市新华区西高皇办事处,41040200
41040213,香山管理区,河南省平顶山市新华区香山管理区,41040200
41040214,滨湖管理区,河南省平顶山市新华区滨湖管理区,41040200
41040215,应滨管理区,河南省平顶山市新华区应滨管理区,41040200
41040299,不详乡镇,河南省平顶山市新华区不详乡镇,41040200
41040300,卫东区,河南省平顶山市卫东区,41040000
41040301,建设路办事处,河南省平顶山市卫东区建设路办事处,41040300
41040302,优越路办事处,河南省平顶山市卫东区优越路办事处,41040300
41040303,五一路办事处,河南省平顶山市卫东区五一路办事处,41040300
41040304,东安路办事处,河南省平顶山市卫东区东安路办事处,41040300
41040305,东环路办事处,河南省平顶山市卫东区东环路办事处,41040300
41040306,东工人镇办事处,河南省平顶山市卫东区东工人镇办事处,41040300
41040307,光华路办事处,河南省平顶山市卫东区光华路办事处,41040300
41040308,鸿鹰办事处,河南省平顶山市卫东区鸿鹰办事处,41040300
41040309,皇台办事处,河南省平顶山市卫东区皇台办事处,41040300
41040310,北环路办事处,河南省平顶山市卫东区北环路办事处,41040300
41040321,东高皇乡,河南省平顶山市卫东区东高皇乡,41040300
41040399,不详乡镇,河南省平顶山市卫东区不详乡镇,41040300
41040400,石龙区,河南省平顶山市石龙区,41040000
41040401,人民路办事处,河南省平顶山市石龙区人民路办事处,41040400
41040402,龙兴办事处,河南省平顶山市石龙区龙兴办事处,41040400
41040403,高庄办事处,河南省平顶山市石龙区高庄办事处,41040400
41040404,龙河办事处,河南省平顶山市石龙区龙河办事处,41040400
41040499,不详乡镇,河南省平顶山市石龙区不详乡镇,41040400
41041100,湛河区,河南省平顶山市湛河区,41040000
41041101,姚孟办事处,河南省平顶山市湛河区姚孟办事处,41041100
41041102,曹镇乡,河南省平顶山市湛河区曹镇乡,41041100
41041103,九里山办事处,河南省平顶山市湛河区九里山办事处,41041100
41041104,南环路办事处,河南省平顶山市湛河区南环路办事处,41041100
41041105,马庄办事处,河南省平顶山市湛河区马庄办事处,41041100
41041106,北渡镇,河南省平顶山市湛河区北渡镇,41041100
41041107,轻工路办事处,河南省平顶山市湛河区轻工路办事处,41041100
41041108,高阳路办事处,河南省平顶山市湛河区高阳路办事处,41041100
41041199,不详乡镇,河南省平顶山市湛河区不详乡镇,41041100
41042100,宝丰县,河南省平顶山市宝丰县,41040000
41042101,城关镇,河南省平顶山市宝丰县城关镇,41042100
41042102,周庄镇,河南省平顶山市宝丰县周庄镇,41042100
41042103,闹店镇,河南省平顶山市宝丰县闹店镇,41042100
41042104,李庄乡,河南省平顶山市宝丰县李庄乡,41042100
41042105,石桥镇,河南省平顶山市宝丰县石桥镇,41042100
41042106,肖旗乡,河南省平顶山市宝丰县肖旗乡,41042100
41042107,赵庄乡,河南省平顶山市宝丰县赵庄乡,41042100
41042108,商酒务镇,河南省平顶山市宝丰县商酒务镇,41042100
41042109,前营乡,河南省平顶山市宝丰县前营乡,41042100
41042110,大营镇,河南省平顶山市宝丰县大营镇,41042100
41042112,杨庄镇,河南省平顶山市宝丰县杨庄镇,41042100
41042113,张八桥镇,河南省平顶山市宝丰县张八桥镇,41042100
41042199,不详乡镇,河南省平顶山市宝丰县不详乡镇,41042100
41042200,叶县,河南省平顶山市叶县,41040000
41042216,昆阳镇,河南省平顶山市叶县昆阳镇,41042200
41042217,城关乡,河南省平顶山市叶县城关乡,41042200
41042218,遵化镇,河南省平顶山市叶县遵化镇,41042200
41042219,邓李乡,河南省平顶山市叶县邓李乡,41042200
41042220,龙泉乡,河南省平顶山市叶县龙泉乡,41042200
41042221,仙台镇,河南省平顶山市叶县仙台镇,41042200
41042222,洪庄杨乡,河南省平顶山市叶县洪庄杨乡,41042200
41042223,夏李乡,河南省平顶山市叶县夏李乡,41042200
41042224,水寨乡,河南省平顶山市叶县水寨乡,41042200
41042225,常村镇,河南省平顶山市叶县常村镇,41042200
41042226,廉村镇,河南省平顶山市叶县廉村镇,41042200
41042227,任店镇,河南省平顶山市叶县任店镇,41042200
41042228,马庄回族乡,河南省平顶山市叶县马庄回族乡,41042200
41042229,田庄乡,河南省平顶山市叶县田庄乡,41042200
41042230,龚店乡,河南省平顶山市叶县龚店乡,41042200
41042231,叶邑镇,河南省平顶山市叶县叶邑镇,41042200
41042232,保安镇,河南省平顶山市叶县保安镇,41042200
41042233,辛店乡,河南省平顶山市叶县辛店乡,41042200
41042299,不详乡镇,河南省平顶山市叶县不详乡镇,41042200
41042300,鲁山县,河南省平顶山市鲁山县,41040000
41042301,鲁阳办事处,河南省平顶山市鲁山县鲁阳办事处,41042300
41042302,张店乡,河南省平顶山市鲁山县张店乡,41042300
41042303,辛集乡,河南省平顶山市鲁山县辛集乡,41042300
41042304,梁洼镇,河南省平顶山市鲁山县梁洼镇,41042300
41042305,马楼乡,河南省平顶山市鲁山县马楼乡,41042300
41042306,张良镇,河南省平顶山市鲁山县张良镇,41042300
41042307,滚子营乡,河南省平顶山市鲁山县滚子营乡,41042300
41042308,张官营镇,河南省平顶山市鲁山县张官营镇,41042300
41042309,让河乡,河南省平顶山市鲁山县让河乡,41042300
41042310,熊背乡,河南省平顶山市鲁山县熊背乡,41042300
41042311,团城乡,河南省平顶山市鲁山县团城乡,41042300
41042312,下汤镇,河南省平顶山市鲁山县下汤镇,41042300
41042313,四棵树乡,河南省平顶山市鲁山县四棵树乡,41042300
41042314,赵村乡,河南省平顶山市鲁山县赵村乡,41042300
41042315,尧山镇,河南省平顶山市鲁山县尧山镇,41042300
41042316,库区乡,河南省平顶山市鲁山县库区乡,41042300
41042317,董周乡,河南省平顶山市鲁山县董周乡,41042300
41042318,仓头乡,河南省平顶山市鲁山县仓头乡,41042300
41042319,瓦屋乡,河南省平顶山市鲁山县瓦屋乡,41042300
41042320,背孜乡,河南省平顶山市鲁山县背孜乡,41042300
41042321,观音寺乡,河南省平顶山市鲁山县观音寺乡,41042300
41042322,土门办事处,河南省平顶山市鲁山县土门办事处,41042300
41042323,露峰办事处,河南省平顶山市鲁山县露峰办事处,41042300
41042324,汇源办事处,河南省平顶山市鲁山县汇源办事处,41042300
41042325,琴台办事处,河南省平顶山市鲁山县琴台办事处,41042300
41042399,不详乡镇,河南省平顶山市鲁山县不详乡镇,41042300
41042500,郏县,河南省平顶山市郏县,41040000
41042501,城关镇,河南省平顶山市郏县城关镇,41042500
41042502,王集乡,河南省平顶山市郏县王集乡,41042500
41042503,堂街镇,河南省平顶山市郏县堂街镇,41042500
41042504,姚庄回族乡,河南省平顶山市郏县姚庄回族乡,41042500
41042505,李口镇,河南省平顶山市郏县李口镇,41042500
41042506,长桥镇,河南省平顶山市郏县长桥镇,41042500
41042507,冢头镇,河南省平顶山市郏县冢头镇,41042500
41042508,安良镇,河南省平顶山市郏县安良镇,41042500
41042509,白庙乡,河南省平顶山市郏县白庙乡,41042500
41042510,广阔天地乡,河南省平顶山市郏县广阔天地乡,41042500
41042511,渣元乡,河南省平顶山市郏县渣元乡,41042500
41042512,薛店镇,河南省平顶山市郏县薛店镇,41042500
41042513,茨芭镇,河南省平顶山市郏县茨芭镇,41042500
41042514,黄道镇,河南省平顶山市郏县黄道镇,41042500
41042599,不详乡镇,河南省平顶山市郏县不详乡镇,41042500
41048100,舞钢市,河南省平顶山市舞钢市,41040000
41048101,朱兰办事处,河南省平顶山市舞钢市朱兰办事处,41048100
41048102,寺坡办事处,河南省平顶山市舞钢市寺坡办事处,41048100
41048103,垭口办事处,河南省平顶山市舞钢市垭口办事处,41048100
41048104,院岭办事处,河南省平顶山市舞钢市院岭办事处,41048100
41048105,武功乡,河南省平顶山市舞钢市武功乡,41048100
41048106,枣林镇,河南省平顶山市舞钢市枣林镇,41048100
41048107,八台镇,河南省平顶山市舞钢市八台镇,41048100
41048108,杨庄乡,河南省平顶山市舞钢市杨庄乡,41048100
41048109,尚店镇,河南省平顶山市舞钢市尚店镇,41048100
41048110,尹集镇,河南省平顶山市舞钢市尹集镇,41048100
41048111,铁山乡,河南省平顶山市舞钢市铁山乡,41048100
41048112,庙街乡,河南省平顶山市舞钢市庙街乡,41048100
41048113,矿建办事处,河南省平顶山市舞钢市矿建办事处,41048100
41048199,不详乡镇,河南省平顶山市舞钢市不详乡镇,41048100
41048200,汝州市,河南省平顶山市汝州市,41040000
41048201,风穴办事处,河南省平顶山市汝州市风穴办事处,41048200
41048202,钟楼办事处,河南省平顶山市汝州市钟楼办事处,41048200
41048203,洗耳办事处,河南省平顶山市汝州市洗耳办事处,41048200
41048204,煤山办事处,河南省平顶山市汝州市煤山办事处,41048200
41048205,温泉镇,河南省平顶山市汝州市温泉镇,41048200
41048206,骑岭乡,河南省平顶山市汝州市骑岭乡,41048200
41048207,庙下镇,河南省平顶山市汝州市庙下镇,41048200
41048208,临汝镇,河南省平顶山市汝州市临汝镇,41048200
41048209,寄料镇,河南省平顶山市汝州市寄料镇,41048200
41048210,蟒川镇,河南省平顶山市汝州市蟒川镇,41048200
41048211,王寨乡,河南省平顶山市汝州市王寨乡,41048200
41048212,小屯镇,河南省平顶山市汝州市小屯镇,41048200
41048213,焦村乡,河南省平顶山市汝州市焦村乡,41048200
41048214,纸坊乡,河南省平顶山市汝州市纸坊乡,41048200
41048215,米庙镇,河南省平顶山市汝州市米庙镇,41048200
41048216,大峪乡,河南省平顶山市汝州市大峪乡,41048200
41048217,陵头镇,河南省平顶山市汝州市陵头镇,41048200
41048218,夏店乡,河南省平顶山市汝州市夏店乡,41048200
41048219,杨楼镇,河南省平顶山市汝州市杨楼镇,41048200
41048220,汝南办事处,河南省平顶山市汝州市汝南办事处,41048200
41048299,不详乡镇,河南省平顶山市汝州市不详乡镇,41048200
41049900,不详县,河南省平顶山市不详县,41040000
41049999,不详乡镇,河南省平顶山市不详县不详乡镇,41049900
41050000,安阳市,河南省安阳市,41000000
41050200,文峰区,河南省安阳市文峰区,41050000
41050201,东大街办事处,河南省安阳市文峰区东大街办事处,41050200
41050202,西大街办事处,河南省安阳市文峰区西大街办事处,41050200
41050203,北大街办事处,河南省安阳市文峰区北大街办事处,41050200
41050204,甜水井办事处,河南省安阳市文峰区甜水井办事处,41050200
41050205,头二三办事处,河南省安阳市文峰区头二三办事处,41050200
41050206,西关办事处,河南省安阳市文峰区西关办事处,41050200
41050207,南关办事处,河南省安阳市文峰区南关办事处,41050200
41050208,东关办事处,河南省安阳市文峰区东关办事处,41050200
41050209,紫薇大道办事处,河南省安阳市文峰区紫薇大道办事处,41050200
41050210,光华路办事处,河南省安阳市文峰区光华路办事处,41050200
41050211,中华路办事处,河南省安阳市文峰区中华路办事处,41050200
41050212,永明路办事处,河南省安阳市文峰区永明路办事处,41050200
41050213,高庄乡,河南省安阳市文峰区高庄乡,41050200
41050214,宝莲寺镇,河南省安阳市文峰区宝莲寺镇,41050200
41050299,不详乡镇,河南省安阳市文峰区不详乡镇,41050200
41050300,北关区,河南省安阳市北关区,41050000
41050301,红旗路办事处,河南省安阳市北关区红旗路办事处,41050300
41050302,解放路办事处,河南省安阳市北关区解放路办事处,41050300
41050303,灯塔路办事处,河南省安阳市北关区灯塔路办事处,41050300
41050304,豆腐营办事处,河南省安阳市北关区豆腐营办事处,41050300
41050305,洹北办事处,河南省安阳市北关区洹北办事处,41050300
41050306,曙光办事处,河南省安阳市北关区曙光办事处,41050300
41050307,民航办事处,河南省安阳市北关区民航办事处,41050300
41050308,彰北办事处,河南省安阳市北关区彰北办事处,41050300
41050309,彰东办事处,河南省安阳市北关区彰东办事处,41050300
41050399,不详乡镇,河南省安阳市北关区不详乡镇,41050300
41050400,高新产业开发区,河南省安阳市高新产业开发区,41050000
41050401,银杏街道办事处,河南省安阳市高新产业开发区银杏街道办事处,41050400
41050402,峨嵋街道办事处,河南省安阳市高新产业开发区峨嵋街道办事处,41050400
41050403,商颂街道办事处,河南省安阳市高新产业开发区商颂街道办事处,41050400
41050499,不详乡镇,河南省安阳市高新产业开发区不详乡镇,41050400
41050500,殷都区,河南省安阳市殷都区,41050000
41050501,梅元庄办事处,河南省安阳市殷都区梅元庄办事处,41050500
41050502,铁西路办事处,河南省安阳市殷都区铁西路办事处,41050500
41050503,清风街办事处,河南省安阳市殷都区清风街办事处,41050500
41050504,纱厂办事处,河南省安阳市殷都区纱厂办事处,41050500
41050505,相台办事处,河南省安阳市殷都区相台办事处,41050500
41050506,北蒙办事处,河南省安阳市殷都区北蒙办事处,41050500
41050507,电厂办事处,河南省安阳市殷都区电厂办事处,41050500
41050508,水冶办事处,河南省安阳市殷都区水冶办事处,41050500
41050509,李珍办事处,河南省安阳市殷都区李珍办事处,41050500
41050510,西郊乡,河南省安阳市殷都区西郊乡,41050500
41050599,不详乡镇,河南省安阳市殷都区不详乡镇,41050500
41050600,龙安区,河南省安阳市龙安区,41050000
41050601,太行办事处,河南省安阳市龙安区太行办事处,41050600
41050602,文昌办事处,河南省安阳市龙安区文昌办事处,41050600
41050603,彰武办事处,河南省安阳市龙安区彰武办事处,41050600
41050604,田村办事处,河南省安阳市龙安区田村办事处,41050600
41050605,文明办事处,河南省安阳市龙安区文明办事处,41050600
41050606,中州办事处,河南省安阳市龙安区中州办事处,41050600
41050607,龙泉镇,河南省安阳市龙安区龙泉镇,41050600
41050608,东风乡,河南省安阳市龙安区东风乡,41050600
41050609,马头涧乡,河南省安阳市龙安区马头涧乡,41050600
41050699,不详乡镇,河南省安阳市龙安区不详乡镇,41050600
41052200,安阳县,河南省安阳市安阳县,41050000
41052201,水冶镇,河南省安阳市安阳县水冶镇,41052200
41052202,铜冶镇,河南省安阳市安阳县铜冶镇,41052200
41052203,善应镇,河南省安阳市安阳县善应镇,41052200
41052204,白壁镇,河南省安阳市安阳县白壁镇,41052200
41052205,曲沟镇,河南省安阳市安阳县曲沟镇,41052200
41052206,柏庄镇,河南省安阳市安阳县柏庄镇,41052200
41052207,吕村镇,河南省安阳市安阳县吕村镇,41052200
41052208,蒋村乡,河南省安阳市安阳县蒋村乡,41052200
41052209,伦掌乡,河南省安阳市安阳县伦掌乡,41052200
41052210,都里乡,河南省安阳市安阳县都里乡,41052200
41052211,磊口乡,河南省安阳市安阳县磊口乡,41052200
41052212,许家沟乡,河南省安阳市安阳县许家沟乡,41052200
41052213,马家乡,河南省安阳市安阳县马家乡,41052200
41052214,崔家桥乡,河南省安阳市安阳县崔家桥乡,41052200
41052215,安丰乡,河南省安阳市安阳县安丰乡,41052200
41052216,洪河屯乡,河南省安阳市安阳县洪河屯乡,41052200
41052217,韩陵乡,河南省安阳市安阳县韩陵乡,41052200
41052218,永和乡,河南省安阳市安阳县永和乡,41052200
41052219,瓦店乡,河南省安阳市安阳县瓦店乡,41052200
41052220,北郭乡,河南省安阳市安阳县北郭乡,41052200
41052221,辛村乡,河南省安阳市安阳县辛村乡,41052200
41052299,不详乡镇,河南省安阳市安阳县不详乡镇,41052200
41052300,汤阴县,河南省安阳市汤阴县,41050000
41052301,城关镇,河南省安阳市汤阴县城关镇,41052300
41052302,白营乡,河南省安阳市汤阴县白营乡,41052300
41052303,古贤乡,河南省安阳市汤阴县古贤乡,41052300
41052304,菜园镇,河南省安阳市汤阴县菜园镇,41052300
41052305,任固镇,河南省安阳市汤阴县任固镇,41052300
41052306,五陵镇,河南省安阳市汤阴县五陵镇,41052300
41052307,瓦岗乡,河南省安阳市汤阴县瓦岗乡,41052300
41052308,伏道乡,河南省安阳市汤阴县伏道乡,41052300
41052309,宜沟镇,河南省安阳市汤阴县宜沟镇,41052300
41052310,韩庄乡,河南省安阳市汤阴县韩庄乡,41052300
41052399,不详乡镇,河南省安阳市汤阴县不详乡镇,41052300
41052600,滑县,河南省安阳市滑县,41050000
41052601,道口镇,河南省安阳市滑县道口镇,41052600
41052602,城关镇,河南省安阳市滑县城关镇,41052600
41052603,白道口镇,河南省安阳市滑县白道口镇,41052600
41052604,留固镇,河南省安阳市滑县留固镇,41052600
41052605,上官镇,河南省安阳市滑县上官镇,41052600
41052606,牛屯镇,河南省安阳市滑县牛屯镇,41052600
41052607,万古镇,河南省安阳市滑县万古镇,41052600
41052608,高平镇,河南省安阳市滑县高平镇,41052600
41052609,王庄镇,河南省安阳市滑县王庄镇,41052600
41052610,枣村乡,河南省安阳市滑县枣村乡,41052600
41052611,四间房乡,河南省安阳市滑县四间房乡,41052600
41052612,八里营乡,河南省安阳市滑县八里营乡,41052600
41052613,赵营乡,河南省安阳市滑县赵营乡,41052600
41052614,大寨乡,河南省安阳市滑县大寨乡,41052600
41052615,桑村乡,河南省安阳市滑县桑村乡,41052600
41052616,老庙乡,河南省安阳市滑县老庙乡,41052600
41052617,老店乡,河南省安阳市滑县老店乡,41052600
41052618,慈周寨乡,河南省安阳市滑县慈周寨乡,41052600
41052619,瓦岗乡,河南省安阳市滑县瓦岗乡,41052600
41052620,焦虎乡,河南省安阳市滑县焦虎乡,41052600
41052621,半坡店乡,河南省安阳市滑县半坡店乡,41052600
41052622,小铺乡,河南省安阳市滑县小铺乡,41052600
41052699,不详乡镇,河南省安阳市滑县不详乡镇,41052600
41052700,内黄县,河南省安阳市内黄县,41050000
41052701,城关镇,河南省安阳市内黄县城关镇,41052700
41052702,东庄镇,河南省安阳市内黄县东庄镇,41052700
41052703,井店镇,河南省安阳市内黄县井店镇,41052700
41052704,梁庄镇,河南省安阳市内黄县梁庄镇,41052700
41052705,后河镇,河南省安阳市内黄县后河镇,41052700
41052706,楚旺镇,河南省安阳市内黄县楚旺镇,41052700
41052707,张龙乡,河南省安阳市内黄县张龙乡,41052700
41052708,马上乡,河南省安阳市内黄县马上乡,41052700
41052709,高堤乡,河南省安阳市内黄县高堤乡,41052700
41052710,亳城乡,河南省安阳市内黄县亳城乡,41052700
41052711,二安乡,河南省安阳市内黄县二安乡,41052700
41052712,陆村乡,河南省安阳市内黄县陆村乡,41052700
41052713,中召乡,河南省安阳市内黄县中召乡,41052700
41052714,宋村乡,河南省安阳市内黄县宋村乡,41052700
41052715,田氏镇,河南省安阳市内黄县田氏镇,41052700
41052716,石盘屯乡,河南省安阳市内黄县石盘屯乡,41052700
41052717,豆公乡,河南省安阳市内黄县豆公乡,41052700
41052799,不详乡镇,河南省安阳市内黄县不详乡镇,41052700
41058100,林州市,河南省安阳市林州市,41050000
41058101,龙山街道办事处,河南省安阳市林州市龙山街道办事处,41058100
41058102,城郊乡,河南省安阳市林州市城郊乡,41058100
41058103,合涧镇,河南省安阳市林州市合涧镇,41058100
41058104,原康镇,河南省安阳市林州市原康镇,41058100
41058105,桂林镇,河南省安阳市林州市桂林镇,41058100
41058106,茶店乡,河南省安阳市林州市茶店乡,41058100
41058107,临淇镇,河南省安阳市林州市临淇镇,41058100
41058108,五龙镇,河南省安阳市林州市五龙镇,41058100
41058109,东姚镇,河南省安阳市林州市东姚镇,41058100
41058110,采桑镇,河南省安阳市林州市采桑镇,41058100
41058111,横水镇,河南省安阳市林州市横水镇,41058100
41058112,河顺镇,河南省安阳市林州市河顺镇,41058100
41058113,东岗镇,河南省安阳市林州市东岗镇,41058100
41058114,任村镇,河南省安阳市林州市任村镇,41058100
41058115,姚村镇,河南省安阳市林州市姚村镇,41058100
41058116,陵阳镇,河南省安阳市林州市陵阳镇,41058100
41058117,石板岩乡,河南省安阳市林州市石板岩乡,41058100
41058118,桂园街道办事处,河南省安阳市林州市桂园街道办事处,41058100
41058119,开元街道办事处,河南省安阳市林州市开元街道办事处,41058100
41058120,振林街道办事处,河南省安阳市林州市振林街道办事处,41058100
41058199,不详乡镇,河南省安阳市林州市不详乡镇,41058100
41059900,不详县,河南省安阳市不详县,41050000
41059999,不详乡镇,河南省安阳市不详县不详乡镇,41059900
41060000,鹤壁市,河南省鹤壁市,41000000
41060200,鹤山区,河南省鹤壁市鹤山区,41060000
41060201,鹤壁集镇,河南省鹤壁市鹤山区鹤壁集镇,41060200
41060202,姬家山乡,河南省鹤壁市鹤山区姬家山乡,41060200
41060203,中山路办事处,河南省鹤壁市鹤山区中山路办事处,41060200
41060204,中山北路办事处,河南省鹤壁市鹤山区中山北路办事处,41060200
41060205,鹤山街办事处,河南省鹤壁市鹤山区鹤山街办事处,41060200
41060206,新华街办事处,河南省鹤壁市鹤山区新华街办事处,41060200
41060207,九矿办事处,河南省鹤壁市鹤山区九矿办事处,41060200
41060299,不详乡镇,河南省鹤壁市鹤山区不详乡镇,41060200
41060300,山城区,河南省鹤壁市山城区,41060000
41060301,红旗办事处,河南省鹤壁市山城区红旗办事处,41060300
41060302,长风办事处,河南省鹤壁市山城区长风办事处,41060300
41060303,汤河办事处,河南省鹤壁市山城区汤河办事处,41060300
41060304,山城办事处,河南省鹤壁市山城区山城办事处,41060300
41060305,鹿楼办事处,河南省鹤壁市山城区鹿楼办事处,41060300
41060321,鹿楼乡,河南省鹤壁市山城区鹿楼乡,41060300
41060322,石林乡,河南省鹤壁市山城区石林乡,41060300
41060399,不详乡镇,河南省鹤壁市山城区不详乡镇,41060300
41061100,淇滨区,河南省鹤壁市淇滨区,41060000
41061101,九州路办事处,河南省鹤壁市淇滨区九州路办事处,41061100
41061102,黎阳路办事处,河南省鹤壁市淇滨区黎阳路办事处,41061100
41061103,长江路办事处,河南省鹤壁市淇滨区长江路办事处,41061100
41061104,大赉店镇,河南省鹤壁市淇滨区大赉店镇,41061100
41061105,金山办事处,河南省鹤壁市淇滨区金山办事处,41061100
41061106,上峪乡,河南省鹤壁市淇滨区上峪乡,41061100
41061107,大河涧乡,河南省鹤壁市淇滨区大河涧乡,41061100
41061108,钜桥镇,河南省鹤壁市淇滨区钜桥镇,41061100
41061199,不详乡镇,河南省鹤壁市淇滨区不详乡镇,41061100
41062100,浚县,河南省鹤壁市浚县,41060000
41062101,卫溪社区,河南省鹤壁市浚县卫溪社区,41062100
41062102,黎阳社区,河南省鹤壁市浚县黎阳社区,41062100
41062103,善堂镇,河南省鹤壁市浚县善堂镇,41062100
41062104,王庄镇,河南省鹤壁市浚县王庄乡,41062100
41062105,屯子镇,河南省鹤壁市浚县屯子镇,41062100
41062106,白寺乡,河南省鹤壁市浚县白寺乡,41062100
41062108,卫贤镇,河南省鹤壁市浚县卫贤镇,41062100
41062109,新镇镇,河南省鹤壁市浚县新镇镇,41062100
41062110,小河镇,河南省鹤壁市浚县小河镇,41062100
41062111,伾山社区,河南省鹤壁市浚县伾山社区,41062100
41062112,浚州社区,河南省鹤壁市浚县浚州社区,41062100
41062199,不详乡镇,河南省鹤壁市浚县不详乡镇,41062100
41062200,淇县,河南省鹤壁市淇县,41060000
41062209,西岗镇,河南省鹤壁市淇县西岗镇,41062200
41062210,北阳镇,河南省鹤壁市淇县北阳镇,41062200
41062211,桥盟办事处,河南省鹤壁市淇县桥盟办事处,41062200
41062212,朝歌办事处,河南省鹤壁市淇县朝歌办事处,41062200
